seq_id,pred_model,bit_score,evalue,pred_class,confidence
tr|A0A0M2HDZ3|A0A0M2HDZ3_MICTR,8ca.alpha.45,27.9,6.5e-10,alpha,9.187086643357144
tr|A0A0M4Q843|A0A0M4Q843_9PSEU,8ca.alpha.45,16.0,2.8e-06,alpha,5.552841968657781
tr|A0A0M4QQK6|A0A0M4QQK6_9PSEU,8ca.alpha.45,16.0,2.9e-06,alpha,5.5376020021010435
tr|A0A0M8XQE3|A0A0M8XQE3_9ACTN,8ca.alpha.45,18.3,5.8e-07,alpha,6.236572006437063
tr|A0A0M8YDZ0|A0A0M8YDZ0_9PSEU,8ca.alpha.45,25.0,4.9e-09,alpha,8.309803919971486
tr|A0A0M9EVQ9|A0A0M9EVQ9_FUSLA,8ca.alpha.45,26.3,2e-09,alpha,8.698970004336019
tr|A0A0N8WJI8|A0A0N8WJI8_9ACTN,,,,NO_HIT,
tr|A0A0P0S939|A0A0P0S939_9PSEU,8ca.alpha.45,11.1,9e-05,alpha,4.045757490560675
tr|A0A0P6IYD3|A0A0P6IYD3_HETGA,8ca.beta.45,163.7,2.4e-51,beta,50.619788758288394
tr|A0A0R4J0W4|A0A0R4J0W4_MOUSE,8ca.beta.45,144.8,1.4e-45,beta,44.85387196432176
tr|A0A0S2Z3D0|A0A0S2Z3D0_HUMAN,8ca.beta.45,122.2,1.1e-38,beta,37.95860731484178
tr|A0A0S4QGJ6|A0A0S4QGJ6_9ACTN,8ca.alpha.45,12.2,4.3e-05,alpha,4.366531544420414
tr|A0A0T9VAG7|A0A0T9VAG7_MYCTX,8ca.alpha.45,21.6,5.5e-08,alpha,7.259637310505756
tr|A0A0W7VQC8|A0A0W7VQC8_9HYPO,8ca.alpha.45,25.4,3.8e-09,alpha,8.42021640338319
tr|A0A100IRY8|A0A100IRY8_ASPNG,8ca.alpha.45,21.8,4.9e-08,alpha,7.309803919971486
tr|A0A117DXQ5|A0A117DXQ5_ASPNG,8ca.beta.45,126.3,6.3e-40,beta,39.20065945054642
tr|A0A136IVJ9|A0A136IVJ9_9PEZI,8ca.alpha.45,25.9,2.7e-09,alpha,8.568636235841012
tr|A0A146PJU9|A0A146PJU9_FUNHE,8ca.beta.45,127.7,2.4e-40,beta,39.619788758288394
tr|A0A147KIC2|A0A147KIC2_THECS,8ca.alpha.45,28.5,4.3e-10,alpha,9.366531544420413
tr|A0A151GMI7|A0A151GMI7_DRECN,8ca.alpha.45,27.9,6.5e-10,alpha,9.187086643357144
tr|A0A151N5U6|A0A151N5U6_ALLMI,8ca.beta.45,139.5,5.8e-44,beta,43.236572006437065
tr|A0A161VZB3|A0A161VZB3_9PEZI,8ca.alpha.45,24.1,9.1e-09,alpha,8.040958607678906
tr|A0A162I105|A0A162I105_9EURO,8ca.alpha.45,36.0,2e-12,alpha,11.698970004336019
tr|A0A162JQL4|A0A162JQL4_METRR,8ca.alpha.45,27.2,1e-09,alpha,9.0
tr|A0A162PYV0|A0A162PYV0_9PEZI,8ca.alpha.45,26.6,1.6e-09,alpha,8.795880017344075
tr|A0A166P2P1|A0A166P2P1_9PEZI,8ca.alpha.45,24.0,1e-08,alpha,8.0
tr|A0A166SV71|A0A166SV71_9ACTN,8ca.alpha.45,13.6,1.6e-05,alpha,4.795880017344075
tr|A0A167R9K7|A0A167R9K7_PENCH,8ca.alpha.45,23.7,1.2e-08,alpha,7.920818753952375
tr|A0A171C5R8|A0A171C5R8_9ACTN,8ca.alpha.45,18.7,4.2e-07,alpha,6.376750709602099
tr|A0A178CIL3|A0A178CIL3_9EURO,8ca.alpha.45,29.4,2.3e-10,alpha,9.638272163982407
tr|A0A179FYM5|A0A179FYM5_METCM,8ca.alpha.45,27.3,9.9e-10,alpha,9.00436480540245
tr|A0A179GSI7|A0A179GSI7_PURLI,8ca.alpha.45,28.0,6e-10,alpha,9.221848749616356
tr|A0A193C3W5|A0A193C3W5_AMYOR,8ca.alpha.45,20.4,1.3e-07,alpha,6.886056647693163
tr|A0A194W099|A0A194W099_CYTMA,8ca.alpha.45,24.2,9e-09,alpha,8.045757490560675
tr|A0A1A0JA85|A0A1A0JA85_9NOCA,8ca.alpha.45,22.1,3.9e-08,alpha,7.4089353929735005
tr|A0A1A0MCH3|A0A1A0MCH3_9MYCO,8ca.alpha.45,22.8,2.4e-08,alpha,7.619788758288394
tr|A0A1A2CWQ2|A0A1A2CWQ2_9MYCO,8ca.alpha.45,22.6,2.7e-08,alpha,7.568636235841013
tr|A0A1A3CFJ4|A0A1A3CFJ4_MYCAS,8ca.alpha.45,23.3,1.7e-08,alpha,7.769551078621726
tr|A0A1A3HKT8|A0A1A3HKT8_9MYCO,8ca.alpha.45,28.8,3.5e-10,alpha,9.455931955649724
tr|A0A1A3KPA7|A0A1A3KPA7_MYCAS,8ca.alpha.45,23.7,1.3e-08,alpha,7.886056647693163
tr|A0A1A3N8B5|A0A1A3N8B5_MYCAS,8ca.alpha.45,23.4,1.6e-08,alpha,7.795880017344075
tr|A0A1A3NBR8|A0A1A3NBR8_MYCAS,8ca.alpha.45,25.1,4.5e-09,alpha,8.346787486224656
tr|A0A1A3NGR0|A0A1A3NGR0_MYCAS,8ca.alpha.45,29.3,2.5e-10,alpha,9.602059991327963
tr|A0A1A6BCL4|A0A1A6BCL4_MYCGO,8ca.alpha.45,29.1,2.7e-10,alpha,9.568636235841012
tr|A0A1A6FYV2|A0A1A6FYV2_NEOLE,8ca.beta.45,55.0,3.7e-18,beta,17.431798275933005
tr|A0A1A7WAT4|A0A1A7WAT4_9TELE,8ca.beta.45,139.4,6.300000000000001e-44,beta,43.20065945054642
tr|A0A1A7YMD7|A0A1A7YMD7_9TELE,8ca.beta.45,139.8,4.7e-44,beta,43.32790214206428
tr|A0A1A8DSM8|A0A1A8DSM8_NOTKA,8ca.beta.45,140.8,2.4e-44,beta,43.619788758288394
tr|A0A1A8FEF6|A0A1A8FEF6_9TELE,8ca.beta.45,140.4,3.1000000000000003e-44,beta,43.50863830616573
tr|A0A1A8KF43|A0A1A8KF43_NOTKU,8ca.beta.45,141.7,1.3000000000000002e-44,beta,43.88605664769317
tr|A0A1A8QHL5|A0A1A8QHL5_9TELE,8ca.beta.45,142.9,5.4000000000000003e-45,beta,44.26760624017703
tr|A0A1A8R3P9|A0A1A8R3P9_9TELE,8ca.beta.45,144.1,2.4e-45,beta,44.619788758288394
tr|A0A1A8VDB8|A0A1A8VDB8_NOTFU,8ca.beta.45,133.1,5.3e-42,beta,41.27572413039921
tr|A0A1A8VDZ3|A0A1A8VDZ3_NOTFU,8ca.beta.45,140.8,2.4e-44,beta,43.619788758288394
tr|A0A1B1LZI1|A0A1B1LZI1_DANRE,8ca.beta.45,104.6,2.6000000000000003e-33,beta,32.585026652029185
tr|A0A1B1ZH54|A0A1B1ZH54_9PSEU,8ca.alpha.45,11.5,7.2e-05,alpha,4.142667503568732
tr|A0A1B2JIJ8|A0A1B2JIJ8_PICPA,8ca.alpha.45,26.3,2e-09,alpha,8.698970004336019
tr|A0A1B7YQX6|A0A1B7YQX6_COLHI,8ca.alpha.45,23.5,1.4e-08,alpha,7.853871964321762
tr|A0A1C3ZHQ4|A0A1C3ZHQ4_RHOSG,8ca.alpha.45,20.5,1.2e-07,alpha,6.920818753952375
tr|A0A1D5QB60|A0A1D5QB60_MACMU,8ca.beta.45,145.9,6.699999999999999e-46,beta,45.17392519729918
tr|A0A1F5LFY8|A0A1F5LFY8_9EURO,8ca.alpha.45,23.5,1.4e-08,alpha,7.853871964321762
tr|A0A1F8ZM37|A0A1F8ZM37_9DELT,8ca.alpha.45,26.8,1.4e-09,alpha,8.853871964321762
tr|A0A1H0D1M2|A0A1H0D1M2_ALLAB,8ca.alpha.45,17.0,1.4e-06,alpha,5.853871964321762
tr|A0A1H3JPX2|A0A1H3JPX2_9ACTN,,,,NO_HIT,
tr|A0A1H8WXC3|A0A1H8WXC3_9PSEU,8ca.alpha.45,24.1,9.2e-09,alpha,8.036212172654444
tr|A0A1I4CHA3|A0A1I4CHA3_9PSEU,8ca.alpha.45,13.2,2.1e-05,alpha,4.6777807052660805
tr|A0A1I9LQB3|A0A1I9LQB3_ARATH,8ca.alpha.45,25.4,3.9e-09,alpha,8.4089353929735
tr|A0A1L3IZL1|A0A1L3IZL1_9POXV,8ca.beta.45,79.0,1.7e-25,beta,24.769551078621728
tr|A0A1L9NLG5|A0A1L9NLG5_ASPTC,8ca.alpha.45,21.4,6.4e-08,alpha,7.1938200260161125
tr|A0A1L9S0B5|A0A1L9S0B5_ASPWE,8ca.alpha.45,32.4,2.7e-11,alpha,10.568636235841012
tr|A0A1L9UD93|A0A1L9UD93_ASPBC,8ca.alpha.45,28.4,4.5e-10,alpha,9.346787486224656
tr|A0A1M4EFV7|A0A1M4EFV7_9ACTN,8ca.alpha.45,15.1,5.6e-06,alpha,5.251811972993799
tr|A0A1M5AKF0|A0A1M5AKF0_STRHI,8ca.alpha.45,21.7,5.2e-08,alpha,7.2839966563652006
tr|A0A1Q4X6A5|A0A1Q4X6A5_9ACTN,8ca.alpha.45,20.8,9.9e-08,alpha,7.00436480540245
tr|A0A1Q5UMN2|A0A1Q5UMN2_9EURO,8ca.alpha.45,19.5,2.4e-07,alpha,6.619788758288394
tr|A0A1Q8JGJ4|A0A1Q8JGJ4_9PSEU,8ca.alpha.45,10.9,0.00011,alpha,3.958607314841775
tr|A0A1Q8KMT8|A0A1Q8KMT8_9PSEU,8ca.alpha.45,11.1,9e-05,alpha,4.045757490560675
tr|A0A1Q8KYQ3|A0A1Q8KYQ3_9PSEU,8ca.alpha.45,16.1,2.8e-06,alpha,5.552841968657781
tr|A0A1Q8LPV7|A0A1Q8LPV7_9PSEU,8ca.alpha.45,16.1,2.8e-06,alpha,5.552841968657781
tr|A0A1Q9RU71|A0A1Q9RU71_9PSEU,,,,NO_HIT,
tr|A0A1R3FY78|A0A1R3FY78_COCAP,8ca.alpha.45,25.7,2.9e-09,alpha,8.537602002101044
tr|A0A1R3HS03|A0A1R3HS03_COCAP,,,,NO_HIT,
tr|A0A1R3USQ8|A0A1R3USQ8_9ACTN,8ca.alpha.45,20.1,1.6e-07,alpha,6.795880017344075
tr|A0A1S1QTV1|A0A1S1QTV1_9ACTN,8ca.alpha.45,12.5,3.4e-05,alpha,4.468521082957745
tr|A0A1S1QW63|A0A1S1QW63_9ACTN,,,,NO_HIT,
tr|A0A1S1VA25|A0A1S1VA25_9FIRM,8ca.alpha.45,33.9,9.2e-12,alpha,11.036212172654444
tr|A0A1S3AIG2|A0A1S3AIG2_ERIEU,8ca.beta.45,164.1,1.8e-51,beta,50.74472749489669
tr|A0A1S3GG11|A0A1S3GG11_DIPOR,8ca.beta.45,134.9,1.5e-42,beta,41.82390874094432
tr|A0A1S3NSP3|A0A1S3NSP3_SALSA,8ca.beta.45,118.7,1.4e-37,beta,36.85387196432176
tr|A0A1S3RPE9|A0A1S3RPE9_SALSA,8ca.beta.45,143.9,2.7000000000000002e-45,beta,44.56863623584101
tr|A0A1S3SZM5|A0A1S3SZM5_SALSA,8ca.beta.45,125.9,8.5e-40,beta,39.070581074285705
tr|A0A1S3W3M3|A0A1S3W3M3_ERIEU,8ca.beta.45,133.1,5.5e-42,beta,41.25963731050576
tr|A0A1S9RX29|A0A1S9RX29_PENBI,8ca.alpha.45,19.8,2e-07,alpha,6.698970004336019
tr|A0A1T3CH56|A0A1T3CH56_9HYPO,8ca.alpha.45,23.1,2e-08,alpha,7.698970004336019
tr|A0A1U7Q3W6|A0A1U7Q3W6_MESAU,8ca.beta.45,167.8,1.4e-52,beta,51.85387196432176
tr|A0A1U7QDT3|A0A1U7QDT3_MESAU,8ca.beta.45,122.0,1.3e-38,beta,37.88605664769317
tr|A0A1U7QS69|A0A1U7QS69_MESAU,8ca.beta.45,110.7,3.7e-35,beta,34.431798275933005
tr|A0A1U7R3S6|A0A1U7R3S6_MESAU,8ca.beta.45,127.3,3.2e-40,beta,39.494850021680094
tr|A0A1U7RKV7|A0A1U7RKV7_ALLSI,8ca.beta.45,137.6,2.3e-43,beta,42.63827216398241
tr|A0A1U7SZR9|A0A1U7SZR9_CARSF,8ca.beta.45,110.0,5.9e-35,beta,34.22914798835786
tr|A0A1U7T2C9|A0A1U7T2C9_CARSF,8ca.beta.45,114.1,3.5e-36,beta,35.455931955649724
tr|A0A1U7U3U8|A0A1U7U3U8_CARSF,8ca.beta.45,163.1,3.8e-51,beta,50.420216403383186
tr|A0A1U7U5Z9|A0A1U7U5Z9_CARSF,8ca.beta.45,126.7,4.7e-40,beta,39.32790214206428
tr|A0A1U8JAW6|A0A1U8JAW6_GOSHI,8ca.beta.45,211.1,8.7e-66,beta,65.06048074738138
tr|A0A1U8JEN6|A0A1U8JEN6_GOSHI,8ca.beta.45,193.5,2.1000000000000002e-60,beta,59.67778070526608
tr|A0A1V2IVE8|A0A1V2IVE8_9ACTN,,,,NO_HIT,
tr|A0A1V2LUA9|A0A1V2LUA9_PICKU,8ca.alpha.45,27.0,1.2e-09,alpha,8.920818753952375
tr|A0A1V2TDY1|A0A1V2TDY1_9NOCA,8ca.alpha.45,15.9,3e-06,alpha,5.522878745280337
tr|A0A1V3C1I2|A0A1V3C1I2_9ACTN,8ca.alpha.45,23.4,1.5e-08,alpha,7.823908740944319
tr|A0A1V4K1Y3|A0A1V4K1Y3_PATFA,8ca.beta.45,130.2,4.1999999999999997e-41,beta,40.3767507096021
tr|A0A1V6QEZ3|A0A1V6QEZ3_9EURO,8ca.alpha.45,24.7,6e-09,alpha,8.221848749616356
tr|A0A1V6S7Z6|A0A1V6S7Z6_9EURO,8ca.alpha.45,23.6,1.3e-08,alpha,7.886056647693163
tr|A0A1V8SHE7|A0A1V8SHE7_9PEZI,8ca.alpha.45,28.7,3.6e-10,alpha,9.443697499232712
tr|A0A1V8SXQ0|A0A1V8SXQ0_9PEZI,8ca.alpha.45,28.5,4.2e-10,alpha,9.3767507096021
tr|A0A1V8U270|A0A1V8U270_9PEZI,8ca.alpha.45,27.9,6.6e-10,alpha,9.18045606445813
tr|A0A1V9Y6P8|A0A1V9Y6P8_9STRA,8ca.alpha.45,17.0,1.4e-06,alpha,5.853871964321762
tr|A0A1V9ZC55|A0A1V9ZC55_9STRA,8ca.alpha.45,14.7,7.3e-06,alpha,5.136677139879544
tr|A0A1V9ZTQ6|A0A1V9ZTQ6_ACHHY,8ca.alpha.45,18.1,6.5e-07,alpha,6.187086643357144
tr|A0A1W0X228|A0A1W0X228_HYPEX,8ca.beta.45,135.1,1.3e-42,beta,41.88605664769317
tr|A0A1W2TFY5|A0A1W2TFY5_ROSNE,8ca.alpha.45,23.5,1.5e-08,alpha,7.823908740944319
tr|A0A1X1MIQ6|A0A1X1MIQ6_9ACTN,,,,NO_HIT,
tr|A0A1Y2N088|A0A1Y2N088_PSEAH,8ca.alpha.45,16.2,2.5e-06,alpha,5.6020599913279625
tr|A0A1Y6BYZ4|A0A1Y6BYZ4_9BACT,,,,NO_HIT,
tr|A0A218UUW2|A0A218UUW2_9PASE,8ca.beta.45,125.8,9.2e-40,beta,39.036212172654444
tr|A0A218WG89|A0A218WG89_PUNGR,,,,NO_HIT,
tr|A0A220T6E7|A0A220T6E7_9POXV,8ca.beta.45,85.3,2.1e-27,beta,26.67778070526608
tr|A0A221W725|A0A221W725_9PSEU,8ca.alpha.45,13.8,1.4e-05,alpha,4.853871964321762
tr|A0A223S8Q8|A0A223S8Q8_9ACTN,8ca.alpha.45,16.6,2e-06,alpha,5.698970004336019
tr|A0A231H3M9|A0A231H3M9_9NOCA,8ca.alpha.45,23.2,1.7e-08,alpha,7.769551078621726
tr|A0A238ZMB4|A0A238ZMB4_9BACT,8ca.alpha.45,31.0,7.4e-11,alpha,10.130768280269024
tr|A0A250YDW1|A0A250YDW1_CASCN,8ca.beta.45,157.7,1.6999999999999998e-49,beta,48.769551078621724
tr|A0A251NCR7|A0A251NCR7_PRUPE,8ca.beta.45,184.0,1.6e-57,beta,56.795880017344075
tr|A0A263CWK5|A0A263CWK5_9PSEU,8ca.alpha.45,23.5,1.4e-08,alpha,7.853871964321762
tr|A0A286XCJ8|A0A286XCJ8_CAVPO,8ca.beta.45,104.9,2.1000000000000003e-33,beta,32.67778070526608
tr|A0A286XED8|A0A286XED8_CAVPO,,,,NO_HIT,
tr|A0A287B6M0|A0A287B6M0_PIG,8ca.beta.45,147.5,2.2e-46,beta,45.6575773191778
tr|A0A287BQK7|A0A287BQK7_PIG,8ca.beta.45,108.5,1.8e-34,beta,33.74472749489669
tr|A0A2A9PLP7|A0A2A9PLP7_OPHUN,8ca.alpha.45,28.1,5.7e-10,alpha,9.244125144327509
tr|A0A2B7Y9Z4|A0A2B7Y9Z4_9EURO,8ca.alpha.45,25.5,3.6e-09,alpha,8.443697499232712
tr|A0A2C5YMQ5|A0A2C5YMQ5_9HYPO,8ca.alpha.45,27.2,1e-09,alpha,9.0
tr|A0A2C9K8T0|A0A2C9K8T0_BIOGL,8ca.beta.45,371.8,7.8e-115,beta,114.10790539730952
tr|A0A2D0Q8V6|A0A2D0Q8V6_ICTPU,8ca.beta.45,132.0,1.1999999999999999e-41,beta,40.920818753952375
tr|A0A2D0Q9J2|A0A2D0Q9J2_ICTPU,8ca.beta.45,110.1,5.6e-35,beta,34.2518119729938
tr|A0A2D0SJX8|A0A2D0SJX8_ICTPU,8ca.beta.45,123.0,6.4e-39,beta,38.19382002601611
tr|A0A2D0SX59|A0A2D0SX59_ICTPU,8ca.beta.45,132.6,7.7e-42,beta,41.11350927482752
tr|A0A2H1A7R2|A0A2H1A7R2_CANAR,8ca.alpha.45,15.6,4e-06,alpha,5.3979400086720375
tr|A0A2H2YYH6|A0A2H2YYH6_TRIPA,8ca.alpha.45,22.7,2.5e-08,alpha,7.6020599913279625
tr|A0A2I0LYN1|A0A2I0LYN1_COLLI,8ca.beta.45,125.3,1.3e-39,beta,38.88605664769317
tr|A0A2I0W082|A0A2I0W082_9ASPA,8ca.alpha.45,19.5,2.4e-07,alpha,6.619788758288394
tr|A0A2I2KXK6|A0A2I2KXK6_9ACTN,,,,NO_HIT,
tr|A0A2I2UBT1|A0A2I2UBT1_FELCA,8ca.beta.45,58.6,3e-19,beta,18.522878745280337
tr|A0A2I2YMA5|A0A2I2YMA5_GORGO,8ca.beta.45,123.1,5.9e-39,beta,38.22914798835786
tr|A0A2I2YR68|A0A2I2YR68_GORGO,8ca.beta.45,63.3,1e-20,beta,20.0
tr|A0A2I2Z572|A0A2I2Z572_GORGO,8ca.beta.45,63.4,1e-20,beta,20.0
tr|A0A2I3G431|A0A2I3G431_NOMLE,8ca.beta.45,96.0,1.1000000000000001e-30,beta,29.958607314841775
tr|A0A2I3GE59|A0A2I3GE59_NOMLE,8ca.beta.45,124.2,2.7999999999999998e-39,beta,38.55284196865778
tr|A0A2I3GFQ3|A0A2I3GFQ3_NOMLE,8ca.beta.45,63.9,7e-21,beta,20.154901959985743
tr|A0A2I3H8D4|A0A2I3H8D4_NOMLE,8ca.beta.45,48.4,3.7e-16,beta,15.431798275933005
tr|A0A2I3LHY3|A0A2I3LHY3_PAPAN,8ca.beta.45,169.4,4.399999999999999e-53,beta,52.356547323513816
tr|A0A2I3LNL0|A0A2I3LNL0_PAPAN,8ca.beta.45,63.9,7.1e-21,beta,20.148741651280925
tr|A0A2I3M4P9|A0A2I3M4P9_PAPAN,8ca.beta.45,106.3,8.000000000000001e-34,beta,33.096910013008056
tr|A0A2I3RZR1|A0A2I3RZR1_PANTR,8ca.beta.45,166.7,2.9e-52,beta,51.537602002101046
tr|A0A2I3S2V9|A0A2I3S2V9_PANTR,8ca.beta.45,154.6,1.5e-48,beta,47.82390874094432
tr|A0A2I3SU51|A0A2I3SU51_PANTR,8ca.beta.45,161.9,8.6e-51,beta,50.06550154875643
tr|A0A2I3T353|A0A2I3T353_PANTR,8ca.beta.45,127.2,3.5e-40,beta,39.455931955649724
tr|A0A2I3TF03|A0A2I3TF03_PANTR,8ca.beta.45,63.0,1.3e-20,beta,19.886056647693163
tr|A0A2I4AL47|A0A2I4AL47_AUSLI,8ca.beta.45,150.2,3.3e-47,beta,46.481486060122116
tr|A0A2I4BFF2|A0A2I4BFF2_AUSLI,8ca.beta.45,150.8,2.0999999999999998e-47,beta,46.67778070526608
tr|A0A2J6TC38|A0A2J6TC38_9HELO,8ca.alpha.45,26.5,1.7e-09,alpha,8.769551078621726
tr|A0A2J8LP63|A0A2J8LP63_PANTR,8ca.beta.45,72.2,2.0000000000000002e-23,beta,22.69897000433602
tr|A0A2J8LP78|A0A2J8LP78_PANTR,8ca.beta.45,55.5,2.6e-18,beta,17.585026652029182
tr|A0A2K0UPA4|A0A2K0UPA4_TRIHA,8ca.alpha.45,22.9,2.2e-08,alpha,7.657577319177793
tr|A0A2K5DVC8|A0A2K5DVC8_AOTNA,8ca.beta.45,174.3,1.4e-54,beta,53.85387196432176
tr|A0A2K5DVF9|A0A2K5DVF9_AOTNA,8ca.beta.45,61.2,4.6e-20,beta,19.337242168318426
tr|A0A2K5DZE5|A0A2K5DZE5_AOTNA,8ca.beta.45,133.6,3.7e-42,beta,41.431798275933005
tr|A0A2K5DZL1|A0A2K5DZL1_AOTNA,8ca.beta.45,133.3,4.5e-42,beta,41.346787486224656
tr|A0A2K5E4S8|A0A2K5E4S8_AOTNA,8ca.beta.45,115.5,1.3e-36,beta,35.88605664769317
tr|A0A2K5EC70|A0A2K5EC70_AOTNA,8ca.beta.45,108.1,2.3e-34,beta,33.63827216398241
tr|A0A2K5JT15|A0A2K5JT15_COLAP,8ca.beta.45,163.2,3.5e-51,beta,50.455931955649724
tr|A0A2K5JT21|A0A2K5JT21_COLAP,8ca.beta.45,150.0,3.7e-47,beta,46.431798275933005
tr|A0A2K5JYD2|A0A2K5JYD2_COLAP,8ca.beta.45,65.1,3.1e-21,beta,20.50863830616573
tr|A0A2K5LHA9|A0A2K5LHA9_CERAT,8ca.beta.45,167.3,2e-52,beta,51.69897000433602
tr|A0A2K5LSL2|A0A2K5LSL2_CERAT,8ca.beta.45,166.2,4.3e-52,beta,51.36653154442041
tr|A0A2K5M7G2|A0A2K5M7G2_CERAT,8ca.beta.45,119.7,6.400000000000001e-38,beta,37.19382002601611
tr|A0A2K5MEE7|A0A2K5MEE7_CERAT,8ca.beta.45,152.2,7.8e-48,beta,47.10790539730952
tr|A0A2K5MH52|A0A2K5MH52_CERAT,8ca.beta.45,122.6,8.9e-39,beta,38.05060999335509
tr|A0A2K5N8E5|A0A2K5N8E5_CERAT,8ca.beta.45,27.2,1.1e-09,beta,8.958607314841775
tr|A0A2K5NB79|A0A2K5NB79_CERAT,8ca.beta.45,93.5,6.4e-30,beta,29.193820026016112
tr|A0A2K5NTA5|A0A2K5NTA5_CERAT,8ca.beta.45,108.6,1.6e-34,beta,33.795880017344075
tr|A0A2K5P3Y4|A0A2K5P3Y4_CERAT,8ca.beta.45,172.3,5.9e-54,beta,53.22914798835786
tr|A0A2K5P3Y9|A0A2K5P3Y9_CERAT,8ca.beta.45,64.5,4.5e-21,beta,20.346787486224656
tr|A0A2K5PJI2|A0A2K5PJI2_CEBIM,8ca.beta.45,109.5,8.7e-35,beta,34.06048074738138
tr|A0A2K5PSD0|A0A2K5PSD0_CEBIM,8ca.beta.45,116.3,6.9e-37,beta,36.161150909262744
tr|A0A2K5QAX2|A0A2K5QAX2_CEBIM,8ca.beta.45,167.0,2.4e-52,beta,51.619788758288394
tr|A0A2K5QAX7|A0A2K5QAX7_CEBIM,8ca.beta.45,154.5,1.6000000000000002e-48,beta,47.795880017344075
tr|A0A2K5R457|A0A2K5R457_CEBIM,8ca.beta.45,107.2,4.3e-34,beta,33.36653154442041
tr|A0A2K5RGX8|A0A2K5RGX8_CEBIM,8ca.beta.45,172.6,4.7e-54,beta,53.32790214206428
tr|A0A2K5RGZ3|A0A2K5RGZ3_CEBIM,8ca.beta.45,61.9,2.8e-20,beta,19.55284196865778
tr|A0A2K5RUB8|A0A2K5RUB8_CEBIM,8ca.beta.45,118.8,1.2e-37,beta,36.920818753952375
tr|A0A2K5U255|A0A2K5U255_MACFA,8ca.beta.45,167.3,2e-52,beta,51.69897000433602
tr|A0A2K5UCS1|A0A2K5UCS1_MACFA,8ca.beta.45,65.3,2.5e-21,beta,20.602059991327963
tr|A0A2K5UCT8|A0A2K5UCT8_MACFA,8ca.beta.45,172.7,4.6e-54,beta,53.337242168318426
tr|A0A2K5V3R7|A0A2K5V3R7_MACFA,8ca.beta.45,108.3,2.0000000000000003e-34,beta,33.69897000433602
tr|A0A2K5VKI2|A0A2K5VKI2_MACFA,8ca.beta.45,106.2,8.5e-34,beta,33.070581074285705
tr|A0A2K5VQG9|A0A2K5VQG9_MACFA,8ca.beta.45,123.8,3.7e-39,beta,38.431798275933005
tr|A0A2K5XA03|A0A2K5XA03_MANLE,8ca.beta.45,165.9,5.4e-52,beta,51.26760624017703
tr|A0A2K5XF54|A0A2K5XF54_MANLE,8ca.beta.45,106.2,8.8e-34,beta,33.055517327849834
tr|A0A2K5Y5K3|A0A2K5Y5K3_MANLE,8ca.beta.45,171.4,1.0999999999999999e-53,beta,52.95860731484178
tr|A0A2K5Y5L3|A0A2K5Y5L3_MANLE,8ca.beta.45,63.5,9.1e-21,beta,20.040958607678906
tr|A0A2K5Y9G9|A0A2K5Y9G9_MANLE,8ca.beta.45,27.2,1.1e-09,beta,8.958607314841775
tr|A0A2K5YKK5|A0A2K5YKK5_MANLE,8ca.beta.45,101.4,2.6000000000000003e-32,beta,31.585026652029182
tr|A0A2K5YZQ2|A0A2K5YZQ2_MANLE,8ca.beta.45,120.2,4.7000000000000005e-38,beta,37.32790214206428
tr|A0A2K5ZBI7|A0A2K5ZBI7_MANLE,8ca.beta.45,122.7,8.2e-39,beta,38.08618614761628
tr|A0A2K6ACW9|A0A2K6ACW9_MANLE,8ca.beta.45,159.4,5.1e-50,beta,49.29242982390206
tr|A0A2K6BFW1|A0A2K6BFW1_MACNE,8ca.beta.45,27.5,9.1e-10,beta,9.040958607678906
tr|A0A2K6BM74|A0A2K6BM74_MACNE,8ca.beta.45,153.3,3.7000000000000004e-48,beta,47.431798275933005
tr|A0A2K6BW38|A0A2K6BW38_MACNE,8ca.beta.45,106.2,8.5e-34,beta,33.070581074285705
tr|A0A2K6CV11|A0A2K6CV11_MACNE,8ca.beta.45,167.0,2.5e-52,beta,51.60205999132796
tr|A0A2K6CV21|A0A2K6CV21_MACNE,8ca.beta.45,48.9,2.6e-16,beta,15.585026652029182
tr|A0A2K6CVL1|A0A2K6CVL1_MACNE,8ca.beta.45,120.8,3.1000000000000004e-38,beta,37.50863830616573
tr|A0A2K6CW86|A0A2K6CW86_MACNE,8ca.beta.45,123.2,5.4999999999999995e-39,beta,38.25963731050576
tr|A0A2K6D3T4|A0A2K6D3T4_MACNE,8ca.beta.45,108.3,2.0000000000000003e-34,beta,33.69897000433602
tr|A0A2K6D5G9|A0A2K6D5G9_MACNE,8ca.beta.45,65.0,3.2e-21,beta,20.494850021680094
tr|A0A2K6D5K6|A0A2K6D5K6_MACNE,8ca.beta.45,172.5,5.2e-54,beta,53.283996656365204
tr|A0A2K6EPT2|A0A2K6EPT2_PROCO,8ca.beta.45,109.7,7.199999999999999e-35,beta,34.14266750356873
tr|A0A2K6F968|A0A2K6F968_PROCO,8ca.beta.45,166.5,3.4e-52,beta,51.46852108295774
tr|A0A2K6FDD4|A0A2K6FDD4_PROCO,8ca.beta.45,122.5,9.5e-39,beta,38.02227639471115
tr|A0A2K6FDW8|A0A2K6FDW8_PROCO,8ca.beta.45,125.1,1.4999999999999998e-39,beta,38.82390874094432
tr|A0A2K6GLH2|A0A2K6GLH2_PROCO,8ca.beta.45,109.0,1.2e-34,beta,33.920818753952375
